,lat,long,problem,incidencia,fecha,anio,mes,dia,ciclo
250,26.85957146,-109.490509,Roya Lineal,0.08,3/20/14,2014,3,20,Ciclo 2013-2014
251,27.039192200000002,-109.41662600000001,Roya Lineal,0.1,3/18/14,2014,3,18,Ciclo 2013-2014
252,27.00410461,-109.47360230000001,Roya Lineal,0.03,3/7/14,2014,3,7,Ciclo 2013-2014
253,26.96973228,-109.41703030000001,Roya Lineal,0.05,2/28/14,2014,2,28,Ciclo 2013-2014
254,26.9605751,-109.45434569999999,Roya Lineal,0.02,3/22/14,2014,3,22,Ciclo 2013-2014
255,27.04072571,-109.44998170000001,Roya Lineal,0.06,2/28/14,2014,2,28,Ciclo 2013-2014
256,27.03219795,-109.420929,Roya Lineal,0.01,3/18/14,2014,3,18,Ciclo 2013-2014
257,26.99411011,-109.49722290000001,Roya Lineal,0.03,2/25/14,2014,2,25,Ciclo 2013-2014
258,26.86452675,-109.4977646,Roya Lineal,0.05,4/1/14,2014,4,1,Ciclo 2013-2014
259,26.88721657,-109.46633909999998,Roya Lineal,0.01,3/6/14,2014,3,6,Ciclo 2013-2014
260,27.04867363,-109.4953003,Roya Lineal,0.07,4/2/14,2014,4,2,Ciclo 2013-2014
261,27.21356964,-109.3317108,Roya Lineal,0.02,3/25/14,2014,3,25,Ciclo 2013-2014
262,27.08998489,-109.5537872,Roya Lineal,0.01,2/18/14,2014,2,18,Ciclo 2013-2014
263,26.82610512,-109.4622269,Roya Lineal,0.01,3/25/14,2014,3,25,Ciclo 2013-2014
264,26.93588257,-109.5953064,Roya Lineal,0.01,3/13/14,2014,3,13,Ciclo 2013-2014
265,26.93475914,-109.58128359999999,Roya Lineal,0.01,3/27/14,2014,3,27,Ciclo 2013-2014
266,26.974407199999998,-109.75059509999998,Roya Lineal,0.04,2/25/14,2014,2,25,Ciclo 2013-2014
267,26.9887619,-109.74025729999998,Roya Lineal,0.19,2/25/14,2014,2,25,Ciclo 2013-2014
268,27.01099205,-109.6867676,Roya Lineal,0.16,2/26/14,2014,2,26,Ciclo 2013-2014
269,27.04741096,-109.6666946,Roya Lineal,0.22,2/26/14,2014,2,26,Ciclo 2013-2014
270,27.05322838,-109.62427520000001,Roya Lineal,0.02,3/6/14,2014,3,6,Ciclo 2013-2014
271,26.96623802,-109.6611176,Roya Lineal,0.05,3/3/14,2014,3,3,Ciclo 2013-2014
272,26.55036545,-109.15107730000001,Roya Lineal,0.02,3/12/14,2014,3,12,Ciclo 2013-2014
273,27.05062866,-109.52423859999999,Roya Lineal,0.02,3/24/14,2014,3,24,Ciclo 2013-2014
274,26.97259331,-109.4213181,Roya Lineal,0.02,3/15/14,2014,3,15,Ciclo 2013-2014
275,27.12526131,-109.42697140000001,Roya Lineal,0.05,3/25/14,2014,3,25,Ciclo 2013-2014
276,27.09277153,-109.50787350000002,Roya Lineal,0.01,3/4/14,2014,3,4,Ciclo 2013-2014
277,27.07565308,-109.5508652,Roya Lineal,0.1,3/28/14,2014,3,28,Ciclo 2013-2014
278,27.05633926,-109.5713348,Roya Lineal,0.06,3/26/14,2014,3,26,Ciclo 2013-2014
279,27.02100372,-109.5567398,Roya Lineal,0.01,3/4/14,2014,3,4,Ciclo 2013-2014
280,27.03240967,-109.53128810000001,Roya Lineal,0.01,3/24/14,2014,3,24,Ciclo 2013-2014
281,27.05758476,-109.51553340000001,Roya Lineal,0.03,3/24/14,2014,3,24,Ciclo 2013-2014
282,27.04201698,-109.54829409999999,Roya Lineal,0.02,3/24/14,2014,3,24,Ciclo 2013-2014
283,27.09022903,-109.46687320000001,Roya Lineal,0.04,3/26/14,2014,3,26,Ciclo 2013-2014
284,27.15660667,-109.38190459999998,Roya Lineal,0.02,3/25/14,2014,3,25,Ciclo 2013-2014
285,27.03720093,-109.4829865,Roya Lineal,0.03,4/2/14,2014,4,2,Ciclo 2013-2014
286,27.04935455,-109.4776993,Roya Lineal,0.13,4/2/14,2014,4,2,Ciclo 2013-2014
287,27.15304756,-109.39739229999999,Roya Lineal,0.05,3/25/14,2014,3,25,Ciclo 2013-2014
288,27.20668983,-109.3512115,Roya Lineal,0.1,4/1/14,2014,4,1,Ciclo 2013-2014
289,27.56655502,-110.14553070000001,Roya Lineal,0.06,3/20/14,2014,3,20,Ciclo 2013-2014
290,26.85119247,-109.76095579999999,Roya Lineal,0.04,2/18/14,2014,2,18,Ciclo 2013-2014
291,26.904537199999996,-109.5199585,Roya Lineal,0.04,3/20/14,2014,3,20,Ciclo 2013-2014
292,26.84973526,-109.5010986,Roya Lineal,0.16,3/26/14,2014,3,26,Ciclo 2013-2014
293,27.00761604,-109.66426090000002,Roya Lineal,0.01,2/26/14,2014,2,26,Ciclo 2013-2014
294,27.0030365,-109.6568604,Roya Lineal,0.1,2/26/14,2014,2,26,Ciclo 2013-2014
295,27.04457092,-109.6347733,Roya Lineal,0.02,2/27/14,2014,2,27,Ciclo 2013-2014
296,27.06051636,-109.63925929999999,Roya Lineal,0.03,2/27/14,2014,2,27,Ciclo 2013-2014
297,27.03878593,-109.6505432,Roya Lineal,0.08,2/26/14,2014,2,26,Ciclo 2013-2014
298,27.61259651,-110.41494750000001,Roya Lineal,0.2,3/27/14,2014,3,27,Ciclo 2013-2014
299,27.60073662,-110.4190369,Roya Lineal,0.1,3/14/14,2014,3,14,Ciclo 2013-2014
300,27.61268806,-110.4205551,Roya Lineal,0.02,3/18/14,2014,3,18,Ciclo 2013-2014
301,27.591259,-110.12065890000001,Roya Lineal,0.05,4/5/14,2014,4,5,Ciclo 2013-2014
302,27.57610321,-110.1361237,Roya Lineal,0.1,3/28/14,2014,3,28,Ciclo 2013-2014
303,27.60779953,-110.20139309999999,Roya Lineal,0.02,3/8/14,2014,3,8,Ciclo 2013-2014
304,27.58878136,-110.17755890000001,Roya Lineal,0.02,3/20/14,2014,3,20,Ciclo 2013-2014
305,28.36124229,-110.57271580000001,Roya Lineal,0.02,3/21/14,2014,3,21,Ciclo 2013-2014
306,28.36420822,-110.5604935,Roya Lineal,0.05,3/14/14,2014,3,14,Ciclo 2013-2014
307,28.36119461,-110.5366364,Roya Lineal,0.01,3/14/14,2014,3,14,Ciclo 2013-2014
308,28.35143852,-110.5563965,Roya Lineal,0.03,3/14/14,2014,3,14,Ciclo 2013-2014
309,28.37295532,-110.5136261,Roya Lineal,0.04,3/28/14,2014,3,28,Ciclo 2013-2014
310,28.37525558,-110.49679569999999,Roya Lineal,0.01,3/28/14,2014,3,28,Ciclo 2013-2014
311,28.37413979,-110.4750443,Roya Lineal,0.02,3/28/14,2014,3,28,Ciclo 2013-2014
312,28.35227013,-110.5546341,Roya Lineal,0.01,3/14/14,2014,3,14,Ciclo 2013-2014
313,27.63761711,-110.3055496,Roya Lineal,0.05,3/10/14,2014,3,10,Ciclo 2013-2014
314,26.38717842,-109.0914078,Roya de la Hoja,0.02,3/5/14,2014,3,5,Ciclo 2013-2014
315,27.18065643,-109.7975311,Roya de la Hoja,0.08,3/26/14,2014,3,26,Ciclo 2013-2014
316,27.636083600000003,-110.43228149999999,Roya de la Hoja,0.1,4/3/14,2014,4,3,Ciclo 2013-2014
317,26.34958267,-109.11844640000001,Roya de la Hoja,0.04,2/26/14,2014,2,26,Ciclo 2013-2014
318,26.41752052,-109.00172420000001,Roya de la Hoja,0.02,2/26/14,2014,2,26,Ciclo 2013-2014
319,26.8704567,-109.71456909999999,Roya de la Hoja,0.03,2/4/14,2014,2,4,Ciclo 2013-2014
320,26.39683533,-109.06779479999999,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
321,26.41547775,-109.0310135,Roya de la Hoja,0.04,2/26/14,2014,2,26,Ciclo 2013-2014
322,26.47850609,-109.0367737,Roya de la Hoja,0.01,4/17/14,2014,4,17,Ciclo 2013-2014
323,26.47437668,-109.0706253,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
324,26.41517067,-109.0321426,Roya de la Hoja,0.02,2/26/14,2014,2,26,Ciclo 2013-2014
325,26.42775345,-109.0193405,Roya de la Hoja,0.03,4/11/14,2014,4,11,Ciclo 2013-2014
326,26.42884636,-109.0562668,Roya de la Hoja,0.03,3/19/14,2014,3,19,Ciclo 2013-2014
327,26.40847015,-109.0587311,Roya de la Hoja,0.02,3/27/14,2014,3,27,Ciclo 2013-2014
328,26.42868042,-109.0563889,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
329,26.36164474,-109.12248989999999,Roya de la Hoja,0.03,2/26/14,2014,2,26,Ciclo 2013-2014
330,26.46148682,-109.0616608,Roya de la Hoja,0.02,2/18/14,2014,2,18,Ciclo 2013-2014
331,26.4343586,-109.04549409999998,Roya de la Hoja,0.01,4/17/14,2014,4,17,Ciclo 2013-2014
332,26.43714714,-109.0588531,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
333,26.36689758,-109.07839969999999,Roya de la Hoja,0.04,2/26/14,2014,2,26,Ciclo 2013-2014
334,26.40817833,-109.04387659999998,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
335,26.41074181,-109.0418472,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
336,26.40048599,-109.0672379,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
337,26.39678192,-109.082901,Roya de la Hoja,0.02,2/26/14,2014,2,26,Ciclo 2013-2014
338,26.40859413,-109.0227203,Roya de la Hoja,0.02,3/5/14,2014,3,5,Ciclo 2013-2014
339,26.41773605,-109.0276031,Roya de la Hoja,0.03,2/26/14,2014,2,26,Ciclo 2013-2014
340,26.43475723,-109.0413132,Roya de la Hoja,0.04,2/26/14,2014,2,26,Ciclo 2013-2014
341,26.42395401,-109.0706787,Roya de la Hoja,0.03,2/14/14,2014,2,14,Ciclo 2013-2014
342,26.41116333,-109.0415878,Roya de la Hoja,0.01,4/11/14,2014,4,11,Ciclo 2013-2014
343,27.60287285,-110.312233,Roya de la Hoja,0.05,4/3/14,2014,4,3,Ciclo 2013-2014
344,26.55400467,-109.1266327,Roya de la Hoja,0.01,2/12/14,2014,2,12,Ciclo 2013-2014
345,26.53805923,-109.142067,Roya de la Hoja,0.01,3/7/14,2014,3,7,Ciclo 2013-2014
346,26.53053093,-109.1671906,Roya de la Hoja,0.01,2/21/14,2014,2,21,Ciclo 2013-2014
347,26.52178001,-109.17648319999999,Roya de la Hoja,0.01,2/21/14,2014,2,21,Ciclo 2013-2014
348,26.47196579,-109.1913223,Roya de la Hoja,0.03,3/6/14,2014,3,6,Ciclo 2013-2014
349,26.47442818,-109.18787379999999,Roya de la Hoja,0.01,3/6/14,2014,3,6,Ciclo 2013-2014
350,26.48376083,-109.18866729999999,Roya de la Hoja,0.03,3/13/14,2014,3,13,Ciclo 2013-2014
351,26.47965622,-109.1661682,Roya de la Hoja,0.02,3/13/14,2014,3,13,Ciclo 2013-2014
352,26.528162,-109.17362209999999,Roya de la Hoja,0.01,3/5/14,2014,3,5,Ciclo 2013-2014
353,26.530496600000003,-109.15602109999999,Roya de la Hoja,0.01,3/14/14,2014,3,14,Ciclo 2013-2014
354,26.52482986,-109.15512079999999,Roya de la Hoja,0.01,3/6/14,2014,3,6,Ciclo 2013-2014
355,26.49553871,-109.17668909999998,Roya de la Hoja,0.01,3/6/14,2014,3,6,Ciclo 2013-2014
356,26.50193787,-109.17256929999999,Roya de la Hoja,0.01,3/20/14,2014,3,20,Ciclo 2013-2014
357,26.53709984,-109.14372250000001,Roya de la Hoja,0.02,2/21/14,2014,2,21,Ciclo 2013-2014
358,26.5401535,-109.1635666,Roya de la Hoja,0.03,3/20/14,2014,3,20,Ciclo 2013-2014
359,26.50242043,-109.17199709999998,Roya de la Hoja,0.03,3/20/14,2014,3,20,Ciclo 2013-2014
360,26.51724052,-109.1783524,Roya de la Hoja,0.01,2/21/14,2014,2,21,Ciclo 2013-2014
361,26.49571037,-109.1804504,Roya de la Hoja,0.01,3/13/14,2014,3,13,Ciclo 2013-2014
362,26.49506378,-109.17710109999999,Roya de la Hoja,0.01,3/6/14,2014,3,6,Ciclo 2013-2014
363,26.46106911,-109.1486435,Roya de la Hoja,0.01,2/21/14,2014,2,21,Ciclo 2013-2014
364,26.45107079,-109.1438828,Roya de la Hoja,0.01,2/5/14,2014,2,5,Ciclo 2013-2014
365,26.48400497,-109.12541200000001,Roya de la Hoja,0.05,3/13/14,2014,3,13,Ciclo 2013-2014
366,26.48899078,-109.12619779999999,Roya de la Hoja,0.02,3/13/14,2014,3,13,Ciclo 2013-2014
367,26.46430969,-109.149437,Roya de la Hoja,0.02,3/7/14,2014,3,7,Ciclo 2013-2014
368,26.44279671,-109.2029419,Roya de la Hoja,0.07,3/13/14,2014,3,13,Ciclo 2013-2014
369,26.51843262,-109.18073270000001,Roya de la Hoja,0.02,2/7/14,2014,2,7,Ciclo 2013-2014
370,26.55063438,-109.1511459,Roya de la Hoja,0.06,3/20/14,2014,3,20,Ciclo 2013-2014
371,26.53774261,-109.12467190000001,Roya de la Hoja,0.02,1/29/14,2014,1,29,Ciclo 2013-2014
372,26.86581802,-109.69853970000001,Roya Lineal,0.1,1/27/15,2015,1,27,Ciclo 2014-2015
373,26.87615395,-109.74151609999998,Roya Lineal,0.1,2/17/15,2015,2,17,Ciclo 2014-2015
374,26.85888863,-109.7449341,Roya Lineal,0.1,1/27/15,2015,1,27,Ciclo 2014-2015
375,27.14868546,-109.95538329999998,Roya Lineal,0.01,2/23/15,2015,2,23,Ciclo 2014-2015
376,27.22365761,-109.85124209999998,Roya Lineal,0.01,2/5/15,2015,2,5,Ciclo 2014-2015
377,26.98324585,-109.60932920000002,Roya Lineal,0.2,2/18/15,2015,2,18,Ciclo 2014-2015
378,28.37364769,-110.49916840000002,Roya Lineal,0.01,3/4/15,2015,3,4,Ciclo 2014-2015
379,28.35751724,-110.5413818,Roya Lineal,0.01,3/18/15,2015,3,18,Ciclo 2014-2015
380,27.20976067,-109.35180659999999,Roya Lineal,0.01,2/9/15,2015,2,9,Ciclo 2014-2015
381,27.20681763,-109.34520719999999,Roya Lineal,0.01,2/16/15,2015,2,16,Ciclo 2014-2015
382,26.55402565,-109.1340027,Roya Lineal,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
383,26.53747559,-109.147438,Roya Lineal,0.01,3/12/15,2015,3,12,Ciclo 2014-2015
384,26.49894333,-109.195549,Roya Lineal,0.03,3/14/15,2015,3,14,Ciclo 2014-2015
385,26.48451424,-109.16193390000001,Roya Lineal,0.01,3/7/15,2015,3,7,Ciclo 2014-2015
386,27.06473351,-109.62513729999999,Roya Lineal,0.1,2/19/15,2015,2,19,Ciclo 2014-2015
387,26.53697777,-109.12832639999999,Roya Lineal,0.03,2/17/15,2015,2,17,Ciclo 2014-2015
388,26.48956299,-109.0811539,Roya Lineal,0.02,3/20/15,2015,3,20,Ciclo 2014-2015
389,26.5008831,-109.079895,Roya Lineal,0.02,2/12/15,2015,2,12,Ciclo 2014-2015
390,26.49079704,-109.09568020000002,Roya Lineal,0.04,3/4/15,2015,3,4,Ciclo 2014-2015
391,26.41503334,-109.03208159999998,Roya Lineal,0.02,2/12/15,2015,2,12,Ciclo 2014-2015
392,26.49615097,-109.18013,Roya Lineal,0.03,2/26/15,2015,2,26,Ciclo 2014-2015
393,27.03207779,-109.52021029999999,Roya Lineal,0.01,2/11/15,2015,2,11,Ciclo 2014-2015
394,26.52502823,-109.1728745,Roya Lineal,0.01,3/7/15,2015,3,7,Ciclo 2014-2015
395,26.49293137,-109.1497269,Roya Lineal,0.01,3/7/15,2015,3,7,Ciclo 2014-2015
396,26.47566223,-109.1862106,Roya Lineal,0.02,2/26/15,2015,2,26,Ciclo 2014-2015
397,27.20913124,-109.9748001,Roya Lineal,0.01,2/4/15,2015,2,4,Ciclo 2014-2015
398,26.43326759,-109.17935940000001,Roya Lineal,0.02,3/5/15,2015,3,5,Ciclo 2014-2015
399,26.44858742,-109.14742279999999,Roya Lineal,0.02,2/11/15,2015,2,11,Ciclo 2014-2015
400,26.45031738,-109.1488037,Roya Lineal,0.02,2/11/15,2015,2,11,Ciclo 2014-2015
401,26.43496895,-109.0414429,Roya Lineal,0.01,3/5/15,2015,3,5,Ciclo 2014-2015
402,26.39709282,-109.0824051,Roya Lineal,0.03,3/5/15,2015,3,5,Ciclo 2014-2015
403,26.41755104,-109.02820590000002,Roya Lineal,0.01,3/5/15,2015,3,5,Ciclo 2014-2015
404,26.87871742,-109.53676609999998,Roya Lineal,0.01,2/12/15,2015,2,12,Ciclo 2014-2015
405,27.20274353,-110.04791259999999,Roya Lineal,0.01,3/19/15,2015,3,19,Ciclo 2014-2015
406,27.04455376,-109.7073898,Roya Lineal,0.02,3/10/15,2015,3,10,Ciclo 2014-2015
407,27.02639961,-109.7609482,Roya Lineal,0.02,2/23/15,2015,2,23,Ciclo 2014-2015
408,27.50391197,-109.89918519999999,Roya Lineal,0.08,3/19/15,2015,3,19,Ciclo 2014-2015
409,27.19719124,-109.70911409999998,Roya Lineal,0.05,1/30/15,2015,1,30,Ciclo 2014-2015
410,27.2586174,-110.0326996,Roya Lineal,0.01,2/26/15,2015,2,26,Ciclo 2014-2015
411,27.26340675,-109.99713899999999,Roya Lineal,0.07,1/29/15,2015,1,29,Ciclo 2014-2015
412,27.11698532,-109.73125459999999,Roya Lineal,0.01,2/4/15,2015,2,4,Ciclo 2014-2015
413,26.74951553,-109.6626358,Roya Lineal,0.1,2/12/15,2015,2,12,Ciclo 2014-2015
414,26.53299904,-109.1501465,Roya Lineal,0.03,3/26/15,2015,3,26,Ciclo 2014-2015
415,26.50845528,-109.18986509999998,Roya Lineal,0.01,3/21/15,2015,3,21,Ciclo 2014-2015
416,26.49600601,-109.1758957,Roya Lineal,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
417,27.55516434,-110.10636140000001,Roya Lineal,0.04,3/17/15,2015,3,17,Ciclo 2014-2015
418,27.56521416,-110.0582352,Roya Lineal,0.04,2/13/15,2015,2,13,Ciclo 2014-2015
419,27.57295036,-110.0957794,Roya Lineal,0.1,2/12/15,2015,2,12,Ciclo 2014-2015
420,32.389328000000006,-114.93994140000001,Roya Lineal,0.02,3/20/15,2015,3,20,Ciclo 2014-2015
421,32.43275452,-114.891304,Roya Lineal,0.03,3/20/15,2015,3,20,Ciclo 2014-2015
422,32.32684708,-114.95148470000001,Roya Lineal,0.08,3/11/15,2015,3,11,Ciclo 2014-2015
423,26.95853233,-109.7577896,Roya Lineal,0.02,1/23/15,2015,1,23,Ciclo 2014-2015
424,27.25269699,-110.1348038,Roya de la Hoja,0.25,2/24/15,2015,2,24,Ciclo 2014-2015
425,27.31584549,-110.2620926,Roya de la Hoja,0.1,2/18/15,2015,2,18,Ciclo 2014-2015
426,26.55402565,-109.1340027,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
427,26.53260422,-109.15271000000001,Roya de la Hoja,0.02,2/27/15,2015,2,27,Ciclo 2014-2015
428,26.527044300000004,-109.1564636,Roya de la Hoja,0.01,3/6/15,2015,3,6,Ciclo 2014-2015
429,26.50138283,-109.172821,Roya de la Hoja,0.02,3/8/15,2015,3,8,Ciclo 2014-2015
430,26.48166466,-109.1881104,Roya de la Hoja,0.01,3/8/15,2015,3,8,Ciclo 2014-2015
431,26.55139351,-109.1508331,Roya de la Hoja,0.01,2/27/15,2015,2,27,Ciclo 2014-2015
432,26.49757767,-109.1972885,Roya de la Hoja,0.02,3/8/15,2015,3,8,Ciclo 2014-2015
433,26.52111626,-109.18645479999999,Roya de la Hoja,0.01,3/7/15,2015,3,7,Ciclo 2014-2015
434,26.44310951,-109.20280459999998,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
435,26.50666809,-109.1883621,Roya de la Hoja,0.02,2/27/15,2015,2,27,Ciclo 2014-2015
436,26.45209122,-109.1992035,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
437,26.48451424,-109.16193390000001,Roya de la Hoja,0.03,3/7/15,2015,3,7,Ciclo 2014-2015
438,26.53697777,-109.12832639999999,Roya de la Hoja,0.03,2/17/15,2015,2,17,Ciclo 2014-2015
439,26.43821144,-109.0926666,Roya de la Hoja,0.02,3/5/15,2015,3,5,Ciclo 2014-2015
440,26.49967957,-109.0838699,Roya de la Hoja,0.03,3/4/15,2015,3,4,Ciclo 2014-2015
441,26.49079704,-109.09568020000002,Roya de la Hoja,0.04,3/4/15,2015,3,4,Ciclo 2014-2015
442,26.47887993,-109.1016693,Roya de la Hoja,0.04,3/5/15,2015,3,5,Ciclo 2014-2015
443,26.43353462,-109.12014009999999,Roya de la Hoja,0.03,3/5/15,2015,3,5,Ciclo 2014-2015
444,26.41498947,-109.0321732,Roya de la Hoja,0.02,3/5/15,2015,3,5,Ciclo 2014-2015
445,26.55004501,-109.1514587,Roya de la Hoja,0.01,2/27/15,2015,2,27,Ciclo 2014-2015
446,26.49799156,-109.1783905,Roya de la Hoja,0.03,3/14/15,2015,3,14,Ciclo 2014-2015
447,26.94865417,-109.60420230000001,Roya de la Hoja,0.1,2/26/15,2015,2,26,Ciclo 2014-2015
448,26.52753639,-109.1740723,Roya de la Hoja,0.01,2/27/15,2015,2,27,Ciclo 2014-2015
449,26.49293137,-109.1497269,Roya de la Hoja,0.01,3/7/15,2015,3,7,Ciclo 2014-2015
450,26.54157639,-109.14137269999999,Roya de la Hoja,0.01,3/8/15,2015,3,8,Ciclo 2014-2015
451,26.49341393,-109.18396000000001,Roya de la Hoja,0.01,3/8/15,2015,3,8,Ciclo 2014-2015
452,26.47562408,-109.18617250000001,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
453,27.30342102,-110.21979520000001,Roya de la Hoja,0.07,2/18/15,2015,2,18,Ciclo 2014-2015
454,27.27748299,-110.2597656,Roya de la Hoja,0.1,2/18/15,2015,2,18,Ciclo 2014-2015
455,26.43778229,-109.16963200000001,Roya de la Hoja,0.03,3/5/15,2015,3,5,Ciclo 2014-2015
456,26.44067764,-109.18595890000002,Roya de la Hoja,0.2,2/5/15,2015,2,5,Ciclo 2014-2015
457,26.44876862,-109.14760590000002,Roya de la Hoja,0.2,2/4/15,2015,2,4,Ciclo 2014-2015
458,26.45031738,-109.1488037,Roya de la Hoja,0.02,2/11/15,2015,2,11,Ciclo 2014-2015
459,26.48352432,-109.05716709999999,Roya de la Hoja,0.02,3/5/15,2015,3,5,Ciclo 2014-2015
460,26.485931400000002,-109.05445859999999,Roya de la Hoja,0.02,3/5/15,2015,3,5,Ciclo 2014-2015
461,26.46193695,-109.05998229999999,Roya de la Hoja,0.02,3/21/15,2015,3,21,Ciclo 2014-2015
462,26.43496895,-109.0414429,Roya de la Hoja,0.01,3/5/15,2015,3,5,Ciclo 2014-2015
463,26.39709282,-109.0824051,Roya de la Hoja,0.03,3/5/15,2015,3,5,Ciclo 2014-2015
464,26.47946739,-109.09520719999999,Roya de la Hoja,0.03,3/5/15,2015,3,5,Ciclo 2014-2015
465,26.41755104,-109.02820590000002,Roya de la Hoja,0.01,3/5/15,2015,3,5,Ciclo 2014-2015
466,27.22887993,-109.97273249999999,Roya de la Hoja,0.01,2/23/15,2015,2,23,Ciclo 2014-2015
467,26.47073555,-109.1807632,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
468,26.47501373,-109.1834564,Roya de la Hoja,0.01,3/14/15,2015,3,14,Ciclo 2014-2015
469,26.53299713,-109.1495209,Roya de la Hoja,0.03,3/22/15,2015,3,22,Ciclo 2014-2015
470,26.51874352,-109.18038179999999,Roya de la Hoja,0.02,3/7/15,2015,3,7,Ciclo 2014-2015
471,26.50616646,-109.1882858,Roya de la Hoja,0.01,2/27/15,2015,2,27,Ciclo 2014-2015
472,26.52186966,-109.17372890000001,Roya de la Hoja,0.02,3/14/15,2015,3,14,Ciclo 2014-2015
473,26.4946804,-109.17651370000002,Roya de la Hoja,0.03,2/26/15,2015,2,26,Ciclo 2014-2015
474,26.52520561,-109.167923,Roya de la Hoja,0.02,3/8/15,2015,3,8,Ciclo 2014-2015
475,26.53961754,-109.16313170000001,Roya de la Hoja,0.03,3/13/15,2015,3,13,Ciclo 2014-2015
476,27.5772438,-110.13474270000002,Roya de la Hoja,0.11,3/18/15,2015,3,18,Ciclo 2014-2015
477,27.55516434,-110.10636140000001,Roya de la Hoja,0.03,3/17/15,2015,3,17,Ciclo 2014-2015
478,27.57332802,-110.0819473,Roya de la Hoja,0.1,3/13/15,2015,3,13,Ciclo 2014-2015
479,27.00337601,-109.72370149999999,Roya Lineal,0.01,2/24/16,2016,2,24,Ciclo 2015-2016
480,27.026630400000002,-109.7630997,Roya Lineal,0.01,3/17/16,2016,3,17,Ciclo 2015-2016
481,27.170967100000002,-109.7794876,Roya Lineal,0.05,2/15/16,2016,2,15,Ciclo 2015-2016
482,27.13527107,-109.8111649,Roya Lineal,0.01,2/23/16,2016,2,23,Ciclo 2015-2016
483,26.88778114,-109.63803859999999,Roya Lineal,0.7,3/21/16,2016,3,21,Ciclo 2015-2016
484,26.79844856,-109.74885559999998,Roya Lineal,0.1,2/10/16,2016,2,10,Ciclo 2015-2016
485,26.84340477,-109.7166519,Roya Lineal,0.01,1/25/16,2016,1,25,Ciclo 2015-2016
486,26.87813377,-109.7409821,Roya Lineal,0.35,2/16/16,2016,2,16,Ciclo 2015-2016
487,26.85905266,-109.7455063,Roya Lineal,0.01,2/9/16,2016,2,9,Ciclo 2015-2016
488,26.85113335,-109.7605591,Roya Lineal,0.01,2/3/16,2016,2,3,Ciclo 2015-2016
489,26.84973526,-109.77392579999999,Roya Lineal,0.03,2/9/16,2016,2,9,Ciclo 2015-2016
490,26.79945946,-109.7277145,Roya Lineal,0.1,2/10/16,2016,2,10,Ciclo 2015-2016
491,26.7924614,-109.69720459999999,Roya Lineal,0.2,2/10/16,2016,2,10,Ciclo 2015-2016
492,27.44344521,-110.05419920000001,Roya Lineal,0.02,3/14/16,2016,3,14,Ciclo 2015-2016
493,27.45534706,-110.06208799999999,Roya Lineal,0.01,3/2/16,2016,3,2,Ciclo 2015-2016
